DATESTR,DATENUM,TYPE,DEPENDENCE,LON,LAT,DEP,LOCSRC,PREFMW,PREFMWSRC,PREFMS,PREFMSSRC,PREFmb,PREFmbSRC,PREFML,PREFMLSRC,MLREGION,REVML,MX_ORIGML,MX_TYPE,MX_REVML,MX_REVMLTYPE,MX_REVMLSRC,MS2MW,mb2MW,ML2MW,PREFMW,PREFMWSRC,COMM
1995-01-02 23:08:22,728661.9641,local,0,133.81,-19.96,8,AGSO,NaN,,NaN,,NaN,,4.2,AUST,WA,NaN,4.20,ML,4.20,ML,AUST,NaN,NaN,4.15,4.15,ML2MW,"Tennant Creek; NT"
1995-01-03 06:33:12,728662.2731,local,1,131.3164,-14.0367,5,ISC,NaN,,NaN,,NaN,,4.1,AUST,WA,NaN,4.10,ML,4.10,ML,AUST,NaN,NaN,4.06,4.06,ML2MW,"SW of Pine Creek; NT"
1995-01-05 02:22:40,728664.0991,local,1,148.764,-34.314,1.22,MEL,NaN,,NaN,,NaN,,2.6,MEL,SEA,2.43,2.60,ML,2.43,REV_ML,REV_ML,NaN,NaN,2.81,2.81,ML2MW,"Frogmore; NSW"
1995-01-07 03:30:20,728666.1461,local,1,126.62,-28.153,5,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,NaN,2.80,ML,2.80,ML,MGO,NaN,NaN,3.07,3.07,ML2MW,"Great Victoria Desert; WA"
1995-01-09 05:33:56,728668.2319,local,1,120.526,-20.936,5,MGO,NaN,,NaN,,NaN,,3.5,AUST,WA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"85 km E of Marble Bar; WA"
1995-01-11 07:11:37,728670.2997,local,1,145.992,-38.165,8.7,MEL,3.15,Allen (2012),NaN,,NaN,,3.06,Allen (unpublished),SEA,NaN,3.15,MW,3.15,MW,Allen (2012),NaN,NaN,3.26,3.15,Allen (2012),"Warragul; Vic"
1995-01-11 22:38:34,728670.9435,local,1,132.052,-23.401,3,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"Haast Bluff; NT"
1995-01-12 12:50:48,728671.5353,local,1,151.078,-30.083,2.4,BRS,NaN,,NaN,,NaN,,3.1,BRS,SEA,3.07,3.10,ML,3.07,REV_ML,REV_ML,NaN,NaN,3.26,3.26,ML2MW,"SE of Copeton Dam; NSW"
1995-01-14 02:23:24,728673.0996,local,1,145.98,-30.815,10,MEL,NaN,,NaN,,NaN,,3.6,AUST,SEA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"N of Cobar; NSW"
1995-01-18 13:02:48,728677.5436,local,1,131.906,-25.995,5,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"E of Mulga Park HS; NT"
1995-01-18 18:24:19,728677.7669,local,1,150.755,-30.125,8,BRS,NaN,,NaN,,NaN,,2.7,BRS,SEA,2.68,2.70,ML,2.68,REV_ML,REV_ML,NaN,NaN,2.98,2.98,ML2MW,"Keera; NSW"
1995-01-20 08:04:49,728679.3367,local,1,120.78,-20.891,5,MGO,NaN,,NaN,,NaN,,3.2,MGO,WA,NaN,3.20,ML,3.20,ML,MGO,NaN,NaN,3.36,3.36,ML2MW,"50 km SE of Shay Gap; WA"
1995-01-21 05:18:03,728680.2209,local,0,134.1,-19.8,0,AGSO,NaN,,NaN,,NaN,,3,AGSO,WA,NaN,3.00,ML,3.00,ML,AGSO,NaN,NaN,3.21,3.21,ML2MW,"Tennant Creek; NT"
1995-01-23 08:19:48,728682.3471,local,1,117.218,-34.249,5,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,NaN,2.80,ML,2.80,ML,MGO,NaN,NaN,3.07,3.07,ML2MW,"31 km W of Cranbrook; WA"
1995-01-23 17:44:52,728682.7395,local,0,138.004,-30.493,8.31,ADE,NaN,,NaN,,NaN,,2.9,ADE,SA,NaN,2.90,ML,2.90,ML,ADE,NaN,NaN,3.14,3.14,ML2MW,"Myrtle Springs HS; SA"
1995-01-24 08:26:00,728683.3514,local,0,134.16,-19.865,12,AGSO,NaN,,NaN,,NaN,,3.2,AGSO,WA,NaN,3.20,ML,3.20,ML,AGSO,NaN,NaN,3.36,3.36,ML2MW,"Tennant Creek; NT"
1995-01-27 19:14:34,728686.8018,local,1,123.229,-18.859,5,MGO,NaN,,NaN,,NaN,,3.4,AUST,WA,NaN,3.40,ML,3.40,ML,AUST,NaN,NaN,3.51,3.51,ML2MW,"144 km SE of Broome; WA"
1995-01-28 05:36:16,728687.2335,local,0,134.128,-19.863,2,AUST,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"Tennant Creek; NT"
1995-01-28 07:20:41,728687.306,local,1,121.45,-30.773,0,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,NaN,2.80,ML,2.80,ML,MGO,NaN,NaN,3.07,3.07,ML2MW,"3 km SW of Kalgoorlie; WA"
1995-01-31 08:45:12,728690.3647,local,1,136.748,-28.97,11.75,ADE,NaN,,NaN,,NaN,,2.9,ADE,SA,NaN,2.90,ML,2.90,ML,ADE,NaN,NaN,3.14,3.14,ML2MW,"E of William Creek; SA"
1995-01-31 21:20:30,728690.8892,local,1,148.271,-34.391,0.03,MEL,NaN,,NaN,,NaN,,2.8,MEL,SEA,2.57,2.80,ML,2.57,REV_ML,REV_ML,NaN,NaN,2.91,2.91,ML2MW,"Young; NSW"
1995-02-01 09:55:41,728691.4137,local,1,118.686,-33.743,5,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,NaN,2.80,ML,2.80,ML,MGO,NaN,NaN,3.07,3.07,ML2MW,"32 km NE of Ongerup; WA"
1995-02-01 10:21:20,728691.4315,local,2,146.259,-38.462,10.11,MEL,3.07,Allen (2012),NaN,,NaN,,2.98,Allen (unpublished),SEA,NaN,3.07,MW,3.07,MW,Allen (2012),NaN,NaN,3.20,3.07,Allen (2012),"Boolarra South; Vic"
1995-02-01 19:59:46,728691.8332,local,0,146.249,-38.464,10.29,MEL,NaN,,NaN,,NaN,,2.9,MEL,SEA,2.70,2.90,ML,2.70,REV_ML,REV_ML,NaN,NaN,3.00,3.00,ML2MW,"Boolarra South; Vic"
1995-02-02 08:28:59,728692.3535,local,0,146.258,-38.468,9.4,MEL,NaN,,NaN,,NaN,,2.7,MEL,SEA,2.50,2.70,ML,2.50,REV_ML,REV_ML,NaN,NaN,2.86,2.86,ML2MW,"Boolarra South; Vic"
1995-02-03 06:04:48,728693.2533,local,1,136.538,-33.625,3.95,ADE,NaN,,NaN,,NaN,,2.9,ADE,WA,NaN,2.90,ML,2.90,ML,ADE,NaN,NaN,3.14,3.14,ML2MW,"Cleve; SA"
1995-02-05 16:14:49,728695.677,local,0,117.058,-30.878,2.2,MGO,NaN,,NaN,,NaN,,2.9,MGO,WA,NaN,2.90,ML,2.90,ML,MGO,NaN,NaN,3.14,3.14,ML2MW,"14 km SW of Cadoux; WA"
1995-02-09 04:10:59,728699.1743,local,1,139.499,-34.515,15.35,ADE,NaN,,NaN,,NaN,,3.2,ADE,SA,NaN,3.20,ML,3.20,ML,ADE,NaN,NaN,3.36,3.36,ML2MW,"Sedan; SA"
1995-02-11 08:12:58,728701.3423,local,1,113.904,-27.206,5,MGO,NaN,,NaN,,NaN,,2.9,MGO,WA,NaN,2.90,ML,2.90,ML,MGO,NaN,NaN,3.14,3.14,ML2MW,"62 km NW of Kalbarri; WA"
1995-02-11 11:29:16,728701.4787,local,0,133.851,-19.766,0,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"Tennant Creek; NT"
1995-02-16 06:40:52,728706.2784,local,1,112.789,-29.318,5,MGO,NaN,,NaN,,NaN,,2.6,MGO,WA,NaN,2.60,ML,2.60,ML,MGO,NaN,NaN,2.93,2.93,ML2MW,"190 km WSW of Geraldton; WA; Indian Ocean"
1995-02-16 12:27:15,728706.5189,local,1,122.109,-16.943,5,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,NaN,2.80,ML,2.80,ML,MGO,NaN,NaN,3.07,3.07,ML2MW,"W of Cape Leveque; WA"
1995-02-21 00:20:37,728711.0143,local,0,151.313,-32.858,2,MEL,NaN,,NaN,,NaN,,2.5,MEL,SEA,2.27,2.50,ML,2.27,REV_ML,REV_ML,NaN,NaN,2.70,2.70,ML2MW,"Ellalong; NSW"
1995-02-21 01:26:13,728711.0599,local,1,122.512,-18.886,5,MGO,NaN,,NaN,,NaN,,3.1,MGO,WA,NaN,3.10,ML,3.10,ML,MGO,NaN,NaN,3.28,3.28,ML2MW,"106 km SSE of Broome; WA"
1995-02-23 04:03:48,728713.1693,local,1,126.226,-21.905,5,MGO,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"15 km ENE of Tobin Lake; WA"
1995-02-23 06:40:11,728713.2779,local,0,133.942,-19.787,3,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"Tennant Creek; NT"
1995-03-01 17:10:44,728719.7158,local,1,149.535,-31.874,5.23,MEL,NaN,,NaN,,NaN,,2.6,MEL,SEA,2.13,2.60,ML,2.13,REV_ML,REV_ML,NaN,NaN,2.61,2.61,ML2MW,"Coolah; NSW"
1995-03-02 19:32:17,728720.8141,local,2,148.355,-33.422,1.54,MEL,NaN,,NaN,,NaN,,2.7,MEL,SEA,2.47,2.70,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"Eugowra; NSW"
1995-03-06 10:56:22,728724.4558,local,1,129.814,-22.129,6,AGSO,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"E of Lake Mackay; NT"
1995-03-06 12:42:44,728724.5297,local,1,135.544,-33.931,6.75,ADE,NaN,,NaN,,NaN,,3,ADE,WA,NaN,3.00,ML,3.00,ML,ADE,NaN,NaN,3.21,3.21,ML2MW,"SW of Tooligie; SA"
1995-03-12 11:36:54,728730.484,local,1,138.354,-32.623,10.41,ADE,NaN,,NaN,,NaN,,2.9,ADE,SA,NaN,2.90,ML,2.90,ML,ADE,NaN,NaN,3.14,3.14,ML2MW,"Willowie; SA"
1995-03-16 12:31:54,728734.5222,local,1,148.242,-36.279,0.7,MEL,NaN,,NaN,,NaN,,3.1,MEL,SEA,2.92,3.10,ML,2.92,REV_ML,REV_ML,NaN,NaN,3.15,3.15,ML2MW,"Khancoban; NSW"
1995-03-16 23:01:05,728734.9591,local,1,130.406,-23.347,5,AGSO,NaN,,NaN,,NaN,,3,AGSO,WA,NaN,3.00,ML,3.00,ML,AGSO,NaN,NaN,3.21,3.21,ML2MW,"Lake Mackay; NT"
1995-03-17 08:03:20,728735.3357,local,2,146.463,-17.982,10,BRS,NaN,,NaN,,NaN,,3.6,BRS,SEA,3.58,3.60,ML,3.58,REV_ML,REV_ML,NaN,NaN,3.65,3.65,ML2MW,"Cardwell; Qld"
1995-03-17 09:27:24,728735.394,local,1,123.529,-18.086,5,MGO,NaN,,NaN,,NaN,,2.9,MGO,WA,NaN,2.90,ML,2.90,ML,MGO,NaN,NaN,3.14,3.14,ML2MW,"86 km S of Derby; WA"
1995-03-17 17:41:14,728735.737,local,0,146,-18.25,5,AGSO,NaN,,NaN,,NaN,,3.2,AGSO,SEA,3.15,3.20,ML,3.15,REV_ML,REV_ML,NaN,NaN,3.32,3.32,ML2MW,"Cardwell; Qld"
1995-03-26 06:53:30,728744.2872,local,2,147.233,-35.958,3.68,MEL,3.19,Allen (2012),NaN,,NaN,,2.91,Allen (unpublished),SEA,NaN,3.19,MW,3.19,MW,Allen (2012),NaN,NaN,3.15,3.19,Allen (2012),"Dora Dora; NSW"
1995-03-27 04:44:12,728745.1974,local,0,138.128,-30.386,6.23,ADE,NaN,,NaN,,NaN,,2.9,ADE,SA,NaN,2.90,ML,2.90,ML,ADE,NaN,NaN,3.14,3.14,ML2MW,"Myrtle Springs; SA"
1995-03-27 07:38:21,728745.3183,local,1,147.124,-38.503,10.94,MEL,NaN,,NaN,,NaN,,2.7,MEL,SEA,2.47,2.70,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"Off Seaspray; Bass Strait"
1995-03-28 07:32:25,728746.3142,local,1,120.44,-27.696,5,MGO,NaN,,NaN,,NaN,,2.9,MGO,WA,NaN,2.90,ML,2.90,ML,MGO,NaN,NaN,3.14,3.14,ML2MW,"120 km ENE of Sandstone; WA"
1995-03-29 12:29:58,728747.5208,local,1,112.978,-28.902,5,MGO,NaN,,NaN,,NaN,,2.7,MGO,WA,NaN,2.70,ML,2.70,ML,MGO,NaN,NaN,3.00,3.00,ML2MW,"161 km W of Geraldton; WA; Indian Ocean"
1995-04-05 23:38:49,728754.9853,local,1,126.953,-32.672,5,MGO,NaN,,NaN,,NaN,,4,AUST,WA,NaN,4.00,ML,4.00,ML,AUST,NaN,NaN,3.98,3.98,ML2MW,"106 km SE of Cocklebiddy; WA"
1995-04-05 23:55:34,728754.9969,local,1,115.762,-25.576,5,MGO,NaN,,NaN,,NaN,,2.7,MGO,WA,NaN,2.70,ML,2.70,ML,MGO,NaN,NaN,3.00,3.00,ML2MW,"SE of Gascoyne Junction; WA"
1995-04-06 04:02:34,728755.1685,local,1,129.025,-17.909,5,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,NaN,2.80,ML,2.80,ML,MGO,NaN,NaN,3.07,3.07,ML2MW,"NE of Nicholson HS; NT"
1995-04-06 18:07:07,728755.755,local,1,127.002,-32.666,5,MGO,NaN,,NaN,,NaN,,2.9,MGO,WA,NaN,2.90,ML,2.90,ML,MGO,NaN,NaN,3.14,3.14,ML2MW,"109 km SE of Cocklebiddy; WA"
1995-04-06 19:32:09,728755.814,local,0,133.949,-19.809,0,AGSO,NaN,,NaN,,NaN,,3,AGSO,WA,NaN,3.00,ML,3.00,ML,AGSO,NaN,NaN,3.21,3.21,ML2MW,"Tennant Creek; NT"
1995-04-06 23:24:50,728755.9756,local,0,118.19,-33.299,4.3,MGO,NaN,,NaN,,NaN,,3,MGO,WA,NaN,3.00,ML,3.00,ML,MGO,NaN,NaN,3.21,3.21,ML2MW,"28 km N of Nyabing; WA"
1995-04-11 15:49:07,728760.6591,local,1,138.905,-31.251,5.41,ADE,NaN,,NaN,,NaN,,3,ADE,SA,NaN,3.00,ML,3.00,ML,ADE,NaN,NaN,3.21,3.21,ML2MW,"SE of Blinman; SA"
1995-04-13 05:32:17,728762.2308,local,1,147.348,-35.727,4.48,MEL,NaN,,NaN,,NaN,,2.6,MEL,SEA,2.37,2.60,ML,2.37,REV_ML,REV_ML,NaN,NaN,2.77,2.77,ML2MW,"Holbrook; NSW"
1995-04-16 02:48:08,728765.1168,local,0,118.179,-33.358,5,MGO,NaN,,NaN,,NaN,,2.6,MGO,WA,NaN,2.60,ML,2.60,ML,MGO,NaN,NaN,2.93,2.93,ML2MW,"21 km N of Nyabing; WA"
1995-04-17 05:33:07,728766.2313,local,0,118.174,-33.293,5,MGO,NaN,,NaN,,NaN,,3,MGO,WA,NaN,3.00,ML,3.00,ML,MGO,NaN,NaN,3.21,3.21,ML2MW,"29 km N of Nyabing; WA"
1995-04-18 14:32:02,728767.6056,local,1,155.112,-40.035,15,MEL,NaN,,NaN,,NaN,,4.1,MEL,Other,NaN,4.10,ML,4.10,ML,MEL,NaN,NaN,4.06,4.06,ML2MW,"Tasman Sea"
1995-04-19 02:18:54,728768.0965,local,0,118.181,-33.282,1,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,NaN,2.80,ML,2.80,ML,MGO,NaN,NaN,3.07,3.07,ML2MW,"30 km N of Nyabing; WA"
1995-04-20 12:04:20,728769.503,local,0,118.198,-33.292,1,MGO,NaN,,NaN,,NaN,,3,MGO,WA,NaN,3.00,ML,3.00,ML,MGO,NaN,NaN,3.21,3.21,ML2MW,"29 km N of Nyabing; WA"
1995-04-20 12:12:24,728769.5086,local,0,118.188,-33.317,1.4,MGO,NaN,,NaN,,NaN,,2.7,MGO,WA,NaN,2.70,ML,2.70,ML,MGO,NaN,NaN,3.00,3.00,ML2MW,"26 km N of Nyabing; WA"
1995-04-20 13:11:30,728769.5497,local,2,118.184,-33.282,1.8,MGO,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"30 km N of Nyabing; WA"
1995-04-20 13:16:53,728769.5534,local,0,118.187,-33.305,1.8,MGO,NaN,,NaN,,NaN,,3.1,MGO,WA,NaN,3.10,ML,3.10,ML,MGO,NaN,NaN,3.28,3.28,ML2MW,"27 km N of Nyabing; WA"
1995-04-20 14:03:34,728769.5858,local,1,123.605,-12.23,24.5,ISC,NaN,,NaN,,4.3,ISC,NaN,,WA,NaN,4.30,mb,4.30,mb,ISC,NaN,3.99,NaN,3.99,mb2MW,"Cartier Island; WA"
1995-04-26 07:40:28,728775.3198,local,1,138.475,-33.433,6.07,ADE,NaN,,NaN,,NaN,,2.6,ADE,SA,NaN,2.60,ML,2.60,ML,ADE,NaN,NaN,2.93,2.93,ML2MW,"Gulnare; SA"
1995-04-29 07:12:03,728778.3,local,1,125.356,-36.383,5,MGO,NaN,,NaN,,NaN,,4,AUST,WA,NaN,4.00,ML,4.00,ML,AUST,NaN,NaN,3.98,3.98,ML2MW,"421 km SE of Esperance; WA; Southern Ocean"
1995-05-03 04:24:23,728782.1836,local,1,150.249,-33.186,10.69,MEL,3.23,Allen (2012),NaN,,NaN,,3.06,Allen (unpublished),SEA,NaN,3.23,MW,3.23,MW,Allen (2012),NaN,NaN,3.26,3.23,Allen (2012),"Newnes; NSW"
1995-05-03 17:48:25,728782.742,local,2,146.283,-38.472,15,MEL,3.36,Allen (2012),NaN,,NaN,,2.99,Allen (unpublished),SEA,NaN,3.36,MW,3.36,MW,Allen (2012),NaN,NaN,3.20,3.36,Allen (2012),"Boolarra South; Vic"
1995-05-06 12:15:40,728785.5109,local,0,146.238,-38.464,10.7,MEL,NaN,,NaN,,NaN,,2.6,MEL,SEA,2.40,2.60,ML,2.40,REV_ML,REV_ML,NaN,NaN,2.79,2.79,ML2MW,"Boolarra South; Vic"
1995-05-11 00:06:00,728790.0042,local,1,140.96,-19.22,0,AGSO,NaN,,NaN,,NaN,,3,AGSO,WA,NaN,3.00,ML,3.00,ML,AGSO,NaN,NaN,3.21,3.21,ML2MW,"NE of Mt Isa; Qld"
1995-05-14 02:06:32,728793.0879,local,0,134.02,-19.77,5,AGSO,NaN,,NaN,,NaN,,3.4,AUST,WA,NaN,3.40,ML,3.40,ML,AUST,NaN,NaN,3.51,3.51,ML2MW,"Tennant Creek; NT"
1995-05-15 22:29:32,728794.9372,local,1,120.034,-42.492,8.5,EHB,5.4,EHB,NaN,,NaN,,NaN,,Other,NaN,5.40,MW,5.40,MW,EHB,NaN,NaN,NaN,5.40,EHB,"851 km SSE of Albany; Southern Ocean"
1995-05-17 17:46:24,728796.7406,local,1,138.705,-32.116,15.4,ADE,NaN,,NaN,,NaN,,2.5,ADE,SA,NaN,2.50,ML,2.50,ML,ADE,NaN,NaN,2.86,2.86,ML2MW,"Cradock; SA"
1995-05-19 19:42:50,728798.8214,local,0,121.139,-16.164,5,MGO,NaN,,NaN,,NaN,,3.3,MGO,WA,NaN,3.30,ML,3.30,ML,MGO,NaN,NaN,3.43,3.43,ML2MW,"232 km NNW of Broome; WA"
1995-05-20 11:29:11,728799.4786,local,1,150.083,-33.868,13.8,MEL,3.49,Allen (2012),NaN,,NaN,,3.49,Allen (unpublished),SEA,NaN,3.49,MW,3.49,MW,Allen (2012),NaN,NaN,3.58,3.49,Allen (2012),"Jenolan Caves; NSW"
1995-05-20 23:52:43,728799.9949,local,1,138.631,-31.591,9.5,ADE,NaN,,NaN,,NaN,,2.6,ADE,SA,NaN,2.60,ML,2.60,ML,ADE,NaN,NaN,2.93,2.93,ML2MW,"Wilpena; SA"
1995-05-23 20:22:10,728802.8487,local,1,136.505,-44.612,33,ISC,NaN,,NaN,,4,ISC,NaN,,Other,NaN,4.00,mb,4.00,mb,ISC,NaN,3.73,NaN,3.73,mb2MW,"S of Kangaroo Island; Southern Ocean"
1995-05-25 13:51:36,728804.5775,local,1,136.291,-33.642,12.9,ADE,NaN,,NaN,,NaN,,2.8,ADE,WA,NaN,2.80,ML,2.80,ML,ADE,NaN,NaN,3.07,3.07,ML2MW,"Kielpa; SA"
1995-05-27 04:54:30,728806.2045,local,0,117.059,-30.832,4.7,MGO,NaN,,NaN,,NaN,,2.7,MGO,WA,NaN,2.70,ML,2.70,ML,MGO,NaN,NaN,3.00,3.00,ML2MW,"10 km SW of Cadoux; WA"
1995-05-28 23:12:59,728807.9674,local,2,151.549,-32.543,13.69,MEL,NaN,,NaN,,NaN,,3.5,AUST,SEA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"Glendon Brook; NSW"
1995-05-29 20:33:53,728808.8569,local,1,136.6,-24.8,5,AGSO,NaN,,NaN,,NaN,,3.2,AGSO,WA,NaN,3.20,ML,3.20,ML,AGSO,NaN,NaN,3.36,3.36,ML2MW,"Simpson Desert; NT"
1995-06-03 18:20:31,728813.7643,local,2,143.374,-36.109,5.6,MEL,NaN,,NaN,,NaN,,3.1,MEL,SEA,2.86,3.10,ML,2.86,REV_ML,REV_ML,NaN,NaN,3.11,3.11,ML2MW,"Glenloth; Vic"
1995-06-03 22:59:44,728813.9582,local,0,138.047,-30.397,13.7,ADE,NaN,,NaN,,NaN,,2.8,ADE,SA,NaN,2.80,ML,2.80,ML,ADE,NaN,NaN,3.07,3.07,ML2MW,"Myrtle Springs; SA"
1995-06-04 20:36:09,728814.8584,local,1,125.796,-24.119,5,MGO,NaN,,NaN,,NaN,,3.7,AUST,WA,NaN,3.70,ML,3.70,ML,AUST,NaN,NaN,3.74,3.74,ML2MW,"245 km NNW of Warburton; WA"
1995-06-06 04:50:17,728816.2016,local,1,119.395,-34.957,5,MGO,NaN,,NaN,,NaN,,2.5,MGO,WA,NaN,2.50,ML,2.50,ML,MGO,NaN,NaN,2.86,2.86,ML2MW,"S of Bremer Bay; WA"
1995-06-08 14:38:38,728818.6102,local,1,152.914,-14.435,0,ISC,NaN,,NaN,,3.4,ISC,NaN,,Other,NaN,3.40,,3.40,mb,ISC,NaN,NaN,NaN,NaN,,"Coral Sea"
1995-06-12 15:24:17,728822.6419,local,2,121.719,-12.111,0,ISC,NaN,,NaN,,NaN,,4.4,ISC,Other,NaN,4.40,ML,4.40,ML,ISC,NaN,NaN,4.31,4.31,ML2MW,"W of Ashmore Reef; WA"
1995-06-12 17:14:39,728822.7185,local,0,122.082,-12.906,0,ISC,NaN,,NaN,,NaN,,3.8,ISC,WA,NaN,3.80,ML,3.80,ML,ISC,NaN,NaN,3.82,3.82,ML2MW,"SW of Ashmore Reef; WA"
1995-06-14 16:41:54,728824.6958,local,0,133.716,-20.034,1.2,EHB,NaN,,4.8,AUST,4.8,EHB,NaN,,WA,NaN,4.80,MS,4.80,MS,AUST,5.07,4.59,NaN,5.07,MS2MW,"Tennant Creek; NT"
1995-06-18 07:45:36,728828.3233,local,1,126.3802,-11.1158,150,ISC,NaN,,NaN,,NaN,,4.2,ISC,WA,NaN,4.20,ML,4.20,ML,ISC,NaN,NaN,4.15,4.15,ML2MW,"Timor Sea"
1995-06-24 01:14:12,728834.0515,local,0,138.072,-30.431,5.96,ADE,NaN,,NaN,,NaN,,2.6,ADE,SA,NaN,2.60,ML,2.60,ML,ADE,NaN,NaN,2.93,2.93,ML2MW,"Myrtle Springs; SA"
1995-06-24 11:06:55,728834.4631,local,2,117.71,-30.367,3,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,NaN,2.80,ML,2.80,ML,MGO,NaN,NaN,3.07,3.07,ML2MW,"18 km WNW of Beacon; WA"
1995-06-25 20:23:40,728835.8498,local,1,121.439,-16.066,5,ISC,NaN,,NaN,,NaN,,3.3,ISC,WA,NaN,3.30,ML,3.30,ML,ISC,NaN,NaN,3.43,3.43,ML2MW,"NW of Broome; WA"
1995-06-26 10:49:00,728836.4507,local,1,128.605,-16.614,5,MEL,NaN,,NaN,,NaN,,2.5,MEL,WA,NaN,2.50,ML,2.50,ML,MEL,NaN,NaN,2.86,2.86,ML2MW,"Lake Argyle; WA"
1995-07-01 11:04:47,728841.4617,local,1,135.937,-28.014,10,ADE,NaN,,NaN,,NaN,,3.1,ADE,SA,NaN,3.10,ML,3.10,ML,ADE,NaN,NaN,3.28,3.28,ML2MW,"SE of Oodnadatta; SA"
1995-07-01 18:43:31,728841.7802,local,1,122.416,-17.483,36.5,MGO,NaN,,NaN,,NaN,,3.2,MGO,WA,NaN,3.20,ML,3.20,ML,MGO,NaN,NaN,3.36,3.36,ML2MW,"58 km NNE of Broome; WA"
1995-07-02 19:28:21,728842.8114,local,1,135.383,-28.016,0,ISC,NaN,,NaN,,NaN,,3.6,ISC,SA,NaN,3.60,ML,3.60,ML,ISC,NaN,NaN,3.66,3.66,ML2MW,"S of Oodnadatta; SA"
1995-07-03 23:16:27,728843.9698,local,1,135.072,-27.601,10,ADE,NaN,,NaN,,NaN,,3.1,ADE,SA,NaN,3.10,ML,3.10,ML,ADE,NaN,NaN,3.28,3.28,ML2MW,"W of Oodnadatta; SA"
1995-07-07 06:53:23,728847.2871,local,0,151.348,-32.901,0,MEL,NaN,,NaN,,NaN,,2.9,MEL,SEA,2.68,2.90,ML,2.68,REV_ML,REV_ML,NaN,NaN,2.98,2.98,ML2MW,"Ellalong; NSW"
1995-07-10 12:25:28,728850.5177,local,1,132.316,-22.357,0,ISC,NaN,,NaN,,NaN,,3.2,ISC,WA,NaN,3.20,ML,3.20,ML,ISC,NaN,NaN,3.36,3.36,ML2MW,"E of Yuendumu; NT"
1995-07-14 19:28:14,728854.8113,local,1,123.256,-42.473,5,MGO,NaN,,NaN,,NaN,,3.8,MGO,Other,NaN,3.80,ML,3.80,ML,MGO,NaN,NaN,3.82,3.82,ML2MW,"950 km S of Esperance; Southern Ocean"
1995-07-14 19:48:55,728854.8256,local,1,137.02,-36.319,5.45,ADE,NaN,,NaN,,NaN,,2.6,ADE,SA,NaN,2.60,ML,2.60,ML,ADE,NaN,NaN,2.93,2.93,ML2MW,"Southern Ocean; SA"
1995-07-15 02:22:31,728855.099,local,2,115.546,-30.058,5,MGO,NaN,,NaN,,NaN,,2.9,MGO,WA,NaN,2.90,ML,2.90,ML,MGO,NaN,NaN,3.14,3.14,ML2MW,"37 km SE of Eneabba; WA"
1995-07-17 18:09:57,728857.7569,local,1,143.366,-36.145,7.55,MEL,NaN,,NaN,,NaN,,2.7,MEL,SEA,2.47,2.70,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"Glenloth; Vic"
1995-07-21 14:26:02,728861.6014,local,1,148.859,-36.031,4.84,MEL,3.31,Allen (2012),NaN,,NaN,,3.3,AUST,SEA,NaN,3.31,MW,3.31,MW,Allen (2012),NaN,NaN,3.43,3.31,Allen (2012),"Adaminaby; NSW"
1995-07-29 04:24:14,728869.1835,local,0,134.011,-19.851,8,AGSO,NaN,,NaN,,NaN,,3.1,AGSO,WA,NaN,3.10,ML,3.10,ML,AGSO,NaN,NaN,3.28,3.28,ML2MW,"Tennant Creek; NT"
